Date,Time,Finder Name,Contact No.,Animal Type,Species,Age,Alive/Dead,Beach,Area,Mile Marker,High Tide Dist.,Longitude,Latitude,Est. / Exact,Length,Width,Weight,Sex,Entangled?,Entangling Item,Injured?,Injury Desc.,Notes
02-11-83,00:00,,,Turtle,Olive ridley,,ALIVE,RODRIGUEZ SEAMOUNT OFF CHANNEL ISLANDS,CALIFORNIA,,,,,,,,,,,,,,Original Weight on form was 8 lbs. ANIMAL BROUGHT IN BY FISHERMAN WHOSE GILLNET IT WAS CAUGHT IN; DEEP CUT ON UPPER LEFT FLIPPER; ANIMAL IN TANK & FEEDING DAILY; TRANSFERRED TO SEAWORLD SAN DIEGO ON UNKNOWN DATE; FINAL OUTCOME OF THIS ANIMAL IS UNKNOWN.  
06-09-84,00:00,,,Turtle,Olive ridley,,ALIVE,"PEBBLE BEACH, POINT JOE",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 24 IN.  Original CCL on form was 24 in. Original Weight on form was 60 lbs. RECORDED LENGTH = CURVILINEAR CARAPACE LENGTH.  Contact: BOB HUETTMAN & ROBERT LEA, CALIFORNIA DEPARTMENT OF FISH & GAME, MONTEREY"
14-09-85,00:00,,,Turtle,Olive ridley,,FRESH DEAD,"HUNTINGTON BEACH, BOLSA CHICA STATE BEACH",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 64 CM.  Original Weight on form was 60 lbs. LENGTH CURVILINEAR; MORPHOMETRICS ON FILE; NO MARKS OR INJURIES APPARENT; EXCELLENT CONDITION OF TURTLE; WORTH SAVING AS A MUSEUM SPECIMENT, PHOTOS TAKEN; CARCASS TO CALIFORNIA DEPART"
01-01-86,00:00,,,Turtle,Olive ridley,,,CANNON BEACH,ALASKA,,,,,,,,,,,,,,CARCASS
25-07-88,00:00,,,Turtle,Olive ridley,,Moderate Decomposition,"MARINA, MARINA STATE BEACH",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 82 CM.  RECORDED LENGTH = CURVILINEAR CARAPACE LENGTH
21-06-89,00:00,,,Turtle,Olive ridley,,ALIVE,"SAN PEDRO, CABRILLO BEACH, OFF PIER AT BREAKWATER",CALIFORNIA,,,,,,,,,,,,,,Original Weight on form was 50 lbs. ANIMAL SNAGGED BY SPORT FISHERMAN & TAKEN TO CABRILLO MARINE MUSEUM FOR TEMPORARY HOLDING; TRANSPORTED TO SEAWORLD ON JUNE 22; SMALL WOUND IN CARAPACE
22-06-89,00:00,,,Turtle,Olive ridley,,ALIVE,"POINT MUGU, POINT MUGU STATE PARK, COUNTY LINE BEACH",CALIFORNIA,,,,,,,,,,,,,,Original Weight on form was 72 lbs. ANIMAL DISCOVERED ON BEACH BY PRIVATE CITIZEN AT 1000; ANIMAL PICKED UP AT 1900 & TRANSPORTED TO SEAWORLD.
26-06-89,00:00,,,Turtle,Olive ridley,,ADVANCED DECOMPOSITION,"HUNTINGTON BEACH, BOLSA CHICA STATE BEACH, BETWEEN WARNER AVENUE & GOLDENWEST STREET",CALIFORNIA,,,,,,,,,,,,,,CARAPACE DEVOID OF SCUTES
10-08-89,00:00,,,Turtle,Olive ridley,,ADVANCED DECOMPOSITION,"HUNTINGTON BEACH, BOLSA CHICA STATE BEACH, TOWER 20",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 55.3 CM.  DEAD ABOUT A WEEK
16-08-90,00:00,,,Turtle,Olive ridley,,FRESH DEAD,"PACIFICA, ESPLANADE BEACH, NEAR PACIFICA PIER",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 66 CM.  Original Weight on form was 50 lbs. RECORDED MEASUREMENT IS CURVILINEAR CARAPACE LENGTH; STANDARD CARAPACE LENGTH = 61 CM; TOTAL LENGTH = 91 CM; LEFT FRONT FLIPPER LENGTH = 43 CM
01-06-91,00:00,,,Turtle,Olive ridley,,,SOUTH OF KETCHIKAN,ALASKA,,,,,,,,,,,,,,CARCASS
25-10-91,00:00,,,Turtle,Olive ridley,,ALIVE,2 MILES OFFSHORE NOYO BAY,CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 60 CM.  ANIMAL LETHARGIC; RETRIEVED BY SKIN DIVER; ANIMAL CONFISCATED BY CALIFORNIA DEPARTMENT OF FISH & GAME WARDEN & TAKEN TO COLLEGE OF THE REDWOODS; ANIMAL EUTHANIZED BY LOCAL VET; RECORDED LENGTH MEASUREMENT = CARAPACE LEN
22-05-92,00:00,,,Turtle,Olive ridley,,FRESH DEAD,"LAGUNA BEACH, CRYSTAL COVE STATE PARK, REEF POINT",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 56.9 CM.  MUCH ALGAL GROWTH ON CARAPACE; LENGTH = CURVILINEAR CARAPACE LENGTH
19-12-93,00:00,,,Turtle,Olive ridley,,ALIVE,"SAN PEDRO, 22ND STREET LANDING",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 62.4 CM.  ANIMAL PICKED UP BY SPORT FISHERMAN & TAKEN TO CABRILLO MARINE AQUARIUM FOR TEMPORARY HOLDING; ANIMAL HAD FISHING JIG IN RIGHT FRONT FLIPPER; RECORDED LENGTH = CARAPACE LENGTH; BROKEN JAW; EMACIATED
04-12-94,00:00,,,Turtle,Olive ridley,,FRESH DEAD,"POINT ARENA, GARCIA RIVER",CALIFORNIA,,,,,,,,,,,,,,Original CCL on form was 24 in. Original Weight on form was 70 lbs. 790 x 560 MILLIMETERS IN LENGTH; LARGE CRACK ON VENTRAL SURFACE OF SHELL
08-10-96,00:00,,,Turtle,Olive ridley,,ALIVE,"GOLETA, GOLETA BEACH",CALIFORNIA,,,,,,,,,,,,,,"Original Weight on form was 57 lbs. FLOATED HIGH IN WATER, UNABLE TO DIVE; SEVERE BUOYANCY PROBLEM; LETHARGIC; MALNOURISHED; IDENTIFIED JOINT INFECTION IN THE RIGHT FRONT FLIPPER AFTER ARRIVAL; NOTED IN 1/1997 A GROWTH ON DORSAL SURFACE OF LEFT FRONT FLIP"
30-10-96,00:00,,,Turtle,Olive ridley,,ALIVE,"PACIFICA, LINDA MAR BEACH, SOUTH OF PACIFICA",CALIFORNIA,,,,,,,,,,,,,,"Original Weight on form was 41.3 lbs. ANIMAL FOUND STRANDED ON LINDA MAR BEACH IN A """"PUDDLE""""; ANIMAL WAS PICKED UP BY SUSAN KELLEY WHO TRANSPORTED THE TURTLE TO THE BIRD AND REPTILE HOSPITAL OF PORTOLA VALLEY; DR. PAT LATAS ADMINISTERED FIRST AID AND CO"
23-08-97,00:00,,,Turtle,Olive ridley,,,"SANTA CATALINA ISLAND, SANTA CATALINA ISLAND",CALIFORNIA,,,,,,,,,,,,,,
01-11-97,00:00,,,Turtle,Olive ridley,,,"SAMOA, SAMOA BEACH",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 30 CM.  CARAPACE CURVILINEAR LENGTH IS 24 CENTIMETERS; FOREFLIPPER LENGTH IS 16.8 CENTIMETERS
07-02-98,00:00,,,Turtle,Olive ridley,,FRESH DEAD,"PIEDRAS BLANCAS, POINT PIEDRAS BLANCAS, 1 KILOMETER NORTH",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 67 CM.  LENGTH OF RIGHT FOREFLIPPER TO WRIST IS 37 CENTIMETERS; CARAPACE CRACKED IN SEVEREAL PLACES; PROBABLY DUE TO HIGH SURF WHEN STRANDING
28-03-99,00:00,,,Turtle,Olive ridley,,Moderate Decomposition,"REDONDO BEACH, REDONDO STATE BEACH, RUBY STREET",CALIFORNIA,,,,,,,,,,,,,,RECORDED LENGTH = CARAPACE LENGTH; FOUND DEAD ON BEACH
13-11-99,00:00,,,Turtle,Olive ridley,,ALIVE,"ORICK, HIDDEN BEACH",CALIFORNIA,,,,,,,,,,,,,,ILLEGAL PICK UP (ANIMAL BROUGHT TO HSU MARINE LABORATORY BY PRIVATE CITIZEN); TRANSFERRED TO CALIFORNIA MARINE MAMMAL CENTER; THEN TRANSFERRED TO SEAWORLD; DEHYDRATED; COLDSTUNNED; RELEASED 14.5 MILES OFF MISSION BAY JETTY ON A 248 DEGREE HEADING (32 43' 
15-02-00,00:00,,,Turtle,Olive ridley,,Moderate Decomposition,"WATSONVILLE, PALM BEACH, 50 METERS NORTH HOF BEACH ACCESS ON BEACH ROAD (BY PAJARO DUNES)",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 81 CM.  TOTAL LENGTH = 81 CM; FROM CARAPACE TO TIP OF TAIL = 10 CM; DENT IN CARAPACE ABOVE LEFT SHOULDER (MAYBE POST-MORTEM, 5CM X 2CM). "
07-03-00,00:00,,,Turtle,Olive ridley,,Dried Mummified / Skeleton,"MARINA, FORT ORD-MARINA STATE BEACH",CALIFORNIA,,,,,,,,,,,,,,FLIPPERS MUMMIFIED; SKIN MISSING ON HEAD AND CARAPACE.
11-03-00,00:00,,,Turtle,Olive ridley,,Dried Mummified / Skeleton,"MORRO BAY, 100 METERS SOUTH OF MORRO BAY HARBOR ENTRANCE",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 67 CM.  
11-04-00,00:00,,,Turtle,Olive ridley,,ALIVE,"NEWPORT BEACH, NEWPORT PIER",CALIFORNIA,,,,,,,,,,,,,,BEACHED AT NEWPORT BEACH; RECEIVED BY SEAWORLD; TURTLE WAS IN POOR CONDITION AND DIED DURING NIGHT. NECROPSY IS PENDING. 
19-09-00,00:00,,,Turtle,Olive ridley,,ADVANCED DECOMPOSITION,"HUNTINGTON BEACH, BOLSA CHICA STATE BEACH",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 72 CM.  LENGTH = CARAPACE CURVILINEAR LENGTH
07-10-00,00:00,,,Turtle,Olive ridley,,ADVANCED DECOMPOSITION,"POINT REYES NATIONAL SEASHORE, LIMANTOUR SPIT, WEST OF PARKING LOT (2300 METERS), POINT REYES NATIONAL SEASHORE (1 1/2 MILES W)",CALIFORNIA,,,,,,,,,,,,,,"CARAPACE WIDTH 61.5 CM; TAIL LENGTH 16.2 CM; ONLY NECROPSY REMARKS ARE THAT SPECIMEN WAS GUTTED AND SANDED; TURTLE BAGGED AND REMOVED WITH STEVE AND CHRISTINE ANASTASIA (PRNS), DON JOLLY (BOLINAS SCHOOL).SPECIMEN WANTED BY PARK SERVICE."
03-12-00,00:00,,,Turtle,Olive ridley,,ALIVE,"LONG BEACH, OFFSHORE OIL ISLAND NEAR LONG BEACH BREAKWATER",CALIFORNIA,,,,,,,,,,,,,,Original Weight on form was 86 lbs. ANIMAL FLOATING AT SURFACE OFFSHORE OIL ISLAND NEAR LONG BEACH BREAKWATER; ANIMAL TRANSPORTED TO LONG BEACH AQUARIUM BY LONG BEACH LIFEGUARDS; TRANSFERRED TO SEAWORLD.
20-02-01,00:00,,,Turtle,Olive ridley,,ALIVE,"SAN FRANCISCO, FORT FUNSTON, GOLDEN GATE NATIONAL RECREATION AREA",CALIFORNIA,,,,,,,,,,,,,,DEHYDRATED; SUNKEN EYES; MODERATELY RESPONSIVE
13-03-01,00:00,,,Turtle,Olive ridley,,FRESH DEAD,"LA JOLLA, NORTH OF SCRIPPS PIER, LA JOLLA SHORES",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 59.4 CM.  BARNACLE ON UNDERSIDE; ALGAE ON CARAPICE AND FLIPPERS; PLASTRON SUNKEN
06-03-02,00:00,,,Turtle,Olive ridley,,ALIVE,,ALASKA,,,,,,,,,,,,,,TRANSFERRED TO SEAWORLD FROM SEATTLE AQUARIUM
15-12-02,00:00,,,Turtle,Olive ridley,,ALIVE,"LA SELVA, LUNDBORGH BEACH (TRESTLE BEACH), JUST NORTH OF MANRESA STATE BEACH",CALIFORNIA,,,,,,,,,,,,,,EMACIATED; ALERT; SUNKEN EYES; FOUND WALKING UP THE BEACH; ON BEACH FOR OVER 2 HOURS; ACTIVE UPON CAPTURE; DIED ENROUTE TO SEAWORLD; 
23-12-02,00:00,,,Turtle,Olive ridley,,ALIVE,"SANTA BARBARA, 50 FEET DOWN COAST FROM THOUSAND STEPS BEACH",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 27.5 IN.  Original Weight on form was 75 lbs. LETHARGIC; TWO COMMENSAL CRAPS (PLANES SP) WERE FOUND IN FOLDS OF SKIN AT BASE OF TAIL; THREE COMMENSAL GOOSENECK BARNACLES WERE FOUND ON CHIN. 
11-07-03,00:00,,,Turtle,Olive ridley,,ADVANCED DECOMPOSITION,"CORONADO, DOG BEACH",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 70 CM (estimated).  REAR FLIPPERS & REAR PART OF CARAPACE MISSING; NO TAIL PRESENT; RECORDED LENGTH = ESTIMATED STRAIGHT CARAPACE LENGTH
08-08-03,00:00,,,Turtle,Olive ridley,,ALIVE,"SAN PEDRO, SAN PEDRO CHANNEL, BETWEEN CATALINA ISLAND & MAINLAND",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 62 CM.  Original Weight on form was 50 lbs. FREE-SWIMMING ANIMAL ILLEGALLY PICKED UP AT SEA BY RECREATIONAL BOATER; BUOYANCY PROBLEM; 3 HOLES IN CARAPACE, SUPPOSEDLY DRILLED BY PRIVATE CITIZEN TO RELEASE TRAPPED AIR"
06-10-03,00:00,,,Turtle,Olive ridley,,ADVANCED DECOMPOSITION,"LONG BEACH, BELMONT SHORE, CLAREMONT AVENUE LAUNCH RAMP AREA",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 60 CM.  CARAPACE SEVERED IN LOWER LEFT QUADRANT; LENGTH = CURVED; CARAPACE LENGTH
26-01-04,00:00,,,Turtle,Olive ridley,,ALIVE,"GOLETA, ELLWOOD BEACH",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 25 IN (estimated).  Original Weight on form was 50 lbs. CRACKED CARAPACE; FIBROPAPILLOMA
11-02-04,00:00,,,Turtle,Olive ridley,,ALIVE,"OCEANSIDE, CAMP PENDLETON, AT LAS PULGAS ROAD",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 62.3 CM.  ANIMAL STRANDED ALIVE, DIED ON BEACH; EMACIATED; RECORDED LENGTH = CURVILINEAR CARAPACE LENGTH"
23-02-04,00:00,,,Turtle,Olive ridley,,FRESH DEAD,"CAMBRIA, EAST WEST RANCH",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 65 CM.  RECORDED LENGTH = STRAIGHT CARAPACE LENGTH; CURVILINEAR CARAPACE LENGTH = 67.5 CM; CARCASS DISCOVERED IN GRASSY FIELD ON CLIFF 50 FEET ABOVE BEACH, PROBABLY TRANSPORTED THERE BY SCAVENGING COYOTE; CARCASS HEAVILY SCAVEN"
01-01-05,00:00,,,Turtle,Olive ridley,,ALIVE,"CARLSBAD, SOUTH CARLSBAD STATE BEACH",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 23 IN.  Original CCL on form was 23.5 in. Original Weight on form was 65 lbs. PULMONARY EMPHYSEMA; LYMPHOCYTIC INTERSTITIAL PNEUMONIA; MINOR INJURY TO LEADING EDGE OF CARAPACE
20-12-05,00:00,,,Turtle,Olive ridley,,ALIVE,"SAN GREGORIO, SAN GREGORIO STATE BEACH, 100 YARDS SOUTH OF CREEK MOUTH",CALIFORNIA,,,,,,,,,,,,,,SIGHTED ON BEACH DAY BEFORE; DRAGGED OUT OF SURF BY GENERAL PUBLIC; CUTS ON FLIPPERS; COLD TO TOUCH; TRANSPORTED TO MONTEREY BAY AQUARIUM FOR TREATMENT; DIED OF TRAUMA AND SEPTICEMIA. 
20-11-06,00:00,,,Turtle,Olive ridley,,ALIVE,"SAMOA, SAMOA BEACH",CALIFORNIA,,,,,,,,,,,,,,Original Weight on form was 55 lbs. FOUND ON SAMOA BEACH; DEHYDRATED; HYPOTHERMIC; ONE EYE KIND OF SUNKEN IN; CAUSE OF DEATH = HYPOTHERMIA.
04-02-08,00:00,,,Turtle,Olive ridley,,ALIVE,"IMPERIAL BEACH, IMPERIAL BEACH",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 36 CM.  HYPOTHERMIC; DEHYDRATED; MALNOURISHED; SEPTIC; RELEASED 5-7 MILES OFFSHORE, 5 MILES NORTH OF US/MEXICO BORDER (32 35.220N, 117 22.360W)."
19-06-08,00:00,,,Turtle,Olive ridley,,ADVANCED DECOMPOSITION,"CARLSBAD, SOUTH CARLSBAD STATE BEACH, BETWEEN LIFEGUARD TOWERS 22 AND 23.",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 65 CM.  NO ABNORMALITIES, PLASTRON=201CM (CL); TO BE USED FOR SKELETON PRESERVATION. "
10-10-09,00:00,,,Turtle,Olive ridley,,ALIVE,"SAN ONOFRE, SAN ONOFRE NUCLEAR GENERATING STATION",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 26 IN (estimated).  Original CCL on form was 26 in. Original Weight on form was 50 lbs. FREE-SWIMMING TURTLE IN POWER PLANT INTAKE CHANNEL; ANIMAL CAPTURED, TAGGED & RELEASED AT SAN ONOFRE STATE BEACH; METAL TAG # Q334 AFFIXED "
15-10-09,00:00,,,Turtle,Olive ridley,,ALIVE,"LOMPOC, VANDENBERG AIR FORCE BASE, MOUTH OF SHUMAN CREEK",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 22.5 IN (estimated).  Original CCL on form was 22.5 in. ANIMAL STRANDED ALIVE ON 10/15/90; ANIMAL RETURNED TO WATER UNDER ITS OWN POWER & SWAM OUT TO SEA BY 0900 ON 10/16/90
25-11-09,00:00,,,Turtle,Olive ridley,,ALIVE,"STINSON BEACH, SEA DRIFT BEACH (GULF OF THE FARALLONES NATIONAL MARINE SANCTUARY)",CALIFORNIA,,,,,,,,,,,,,,PRELIMINARY EXAM AT TMMC. TAKEN TO SEAWORLD AND GIVEN FULL EXAM. 
05-10-11,00:00,,,Turtle,Olive ridley,,Alive,"Hopkins Marine Station, Harbor Seal Beach",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 69 CM.
03-12-11,00:00,,,Turtle,Olive ridley,,FRESH DEAD,"WATSONVILLE, PAJARO DUNES",CALIFORNIA,,,,,,,,,,,,,,STRANDED AND BROUGHT BY LIFEGUARD TO RANGER STATION; NECROPSY PENDING-HEATHER HARRIS WILL NECROPSY. 
11-01-12,00:00,,,Turtle,Olive ridley,,Alive,Camp Pendleton - Blue Beach/North Beach North,CALIFORNIA,,,,,,,,,,,,,,Original CCL on form was 23.5 in.
01-02-12,00:00,,,Turtle,Olive ridley,,Fresh Dead,"Ocean Beach
Lifeguards found on beach, straight out from lifeguard station in OB",CALIFORNIA,,,,,,,,,,,,,,Original Weight on form was 50 lbs.
04-04-12,00:00,,,Turtle,Olive ridley,,ALIVE,"PEBBLE BEACH, APPROXIMATELY 500 FT. UPCOAST FROM THE HARBOR SEAL HAUL OUT ON FAN SHELL BEACH.",CALIFORNIA,,,,,,,,,,,,,,"MARKED EMACIATION, SUNKEN PLASTRON; SAND IN EYES AND ORAL CAVITY; OLD HEALED """"BITE"""" WOUNDS ON L/R PED; BARNACLES """"LUPIS"""" ON RIGHT REAR FLIPPER. ANIMALD DIED WITHIN 12 HOURS."
28-04-12,00:00,,,Turtle,Olive ridley,,Advanced Decomposition,"Camp Pendleton, Aliso/White Beach, 58471 and 81027 Military Grid Reference",CALIFORNIA,,,,,,,,,,,,,,Original Weight on form was 40 lbs.
09-08-12,00:00,,,Turtle,Olive ridley,,ALIVE,"RICHMOND, RICHMOND HARBOR, INSIDE BAY MARINE BOAT WORKS, 310 WEST CUTTING BLVD",CALIFORNIA,,,,,,,,,,,,,,"DEHYDRATED, SUNKEN EYES, EMACIATED, DRY SKIN AND SHELL. TRIAGED AT TMMC - SAUSALITO FOR 1 NIGHT AND TRANSFERRED TO AQUARIUM OF PACIFIC. "
09-01-13,00:00,,,Turtle,Olive ridley,,,"VENICE BEACH, VENICE BEACH",CALIFORNIA,,,,,,,,,,,,,,"NO OBVIOUS EXTERNAL TRAUMA OR DISEASE CONDITIONS NOTED ON EXAM' ANIMAL WAS VERY COLD (<55 F) AND WAS WARMED AT REHAB. RELEASED OFF LONG BEACH AT 33.40, -118.06.  Contact: LANCE ADAMS"
18-09-13,00:00,,,Turtle,Olive ridley,,Fresh Dead,"Bodega Bay
Salmon Creek Beach near Salmon Pt, Bodega Reserve",CALIFORNIA,,,,,,,,,,,,,,Original Weight on form was 46 lbs.
29-01-14,00:00,,,Turtle,Olive ridley,,Fresh Dead,Camp Pendleon.  High tide line,CALIFORNIA,,,,,,,,,,,,,,
30-01-14,00:00,,,Turtle,Olive ridley,,Alive,"Cardiff, North side of San Elijon State Park (tower #19)",CALIFORNIA,,,,,,,,,,,,,,
19-10-14,00:00,,,Turtle,Olive ridley,,Moderate Decomposition,south of the Ma-le'l Dunes and north of the Nature Conservancy Interpretive Center.,CALIFORNIA,,,,,,,,,,,,,,
01-11-14,00:00,,,Turtle,Olive ridley,,Moderate Decomposition,,CALIFORNIA,,,,,,,,,,,,,,
14-12-14,00:00,no data,no data,Turtle,Olive Ridley,no data,Fresh Dead,"Warrenton, OR",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,Field#:122414LoST. Photos of Level A and turtle provided 
22-12-14,00:00,,,Turtle,Olive Ridley,,Alive,,"Oysterville, WA",,,,,,,,,,,,,,Field #: 122214LoST Transferred to OCA 12/22/2014 for rehabilitation.  Photos of Level A and turtle provided.
22-12-14,00:00,no data,no data,Turtle,Olive Ridley,no data,Live,"Oysterville, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,Field #: 122214LoST . Transferred to OCA 12/22/2014 for rehabilitation.  Photos of Level A and turtle provided. 
24-12-14,00:00,,,Turtle,Olive Ridley,,Fresh Dead,,"Warrenton, OR",,,,,,,,,,,,,,Field#:122414LoST Photos of Level A and turtle provided 
29-12-14,00:00,,,Turtle,Olive Ridley,,Fresh Dead,,"Benson Beach, WA",,,,,,,,,,,,,,Field#: 122914LoST Photos of  Level A and turtle provided 
29-12-14,00:00,no data,no data,Turtle,Olive Ridley,no data,Fresh Dead,"Benson Beach, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,Field#: 122914LoST. Photos of  Level A and turtle provided 
05-01-15,00:00,,,Turtle,Olive Ridley,,Alive,,"Oysterville, WA",,,,,,,,,,,,,,Field #: 010515LoST 1/5/2015 transferred to Seattle Aquarium for rehabilitation. Photos of Level A and turtle provided.
05-01-15,00:00,no data,no data,Turtle,Olive Ridley,no data,Live,"Oysterville, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,Field #: 010515LoST. 1/5/2015 transferred to Seattle Aquarium for rehabilitation. Photos of Level A and turtle provided.
01-02-15,00:00,no data,no data,Turtle,Olive Ridley,no data,Dead,"Sand Lake, OR",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,Pending report from OSU
15-09-15,00:00,,,Turtle,Olive ridley,,Moderate Decomposition,"CITY - Carpinteria
State Beach",CALIFORNIA,,,,,,,,,,,,,,"Stranding Form says green, but really an olive ridley???"
09-11-15,00:00,,,Turtle,Olive ridley,,Moderate Decomposition,1.5 miles north of Huntington Beach Pier,CALIFORNIA,,,,,,,,,,,,,,
25-11-15,00:00,no data,no data,Turtle,Olive Ridley,no data,Dead,"Dungeness Spit, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,112515LoST – Buried on site. Photos and form available. 
10-12-15,00:00,no data,no data,Turtle,Olive Ridley,no data,Live,"Pacific City, OR",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,Transferred to Oregon Coast Aquarium for rehabilitation. 
14-12-15,00:00,no data,no data,Turtle,Olive Ridley,no data,Live,"Cannon Beach, OR",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,121415LoST. Transferred to Seattle Aquarium for rehabilitation. 
21-12-15,00:00,no data,no data,Turtle,Olive Ridley,no data,Live,"Pacific City, OR",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,122115LoST_A. Transferred to Seattle Aquarium for rehabilitation. 
21-12-15,00:00,no data,no data,Turtle,Olive Ridley,no data,Live,"Seaview Beach Access, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,122115LoST_B. Transferred to Oregon Coast Aquarium for rehabilitation. 
24-12-15,00:00,no data,no data,Turtle,Olive Ridley,no data,Live,"Oceanside, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,122415LoST. Transferred to Seattle Aquarium for rehabilitation. Necropsy by Martha Delany
27-12-15,00:00,no data,no data,Turtle,Olive Ridley,no data,Dead,"Westhaven State Park, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,Responded by Westport Aquarium. 
04-01-16,00:00,no data,no data,Turtle,Olive Ridley,no data,Dead,"Baker Beach, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,Responded by HMSC 
04-01-16,00:00,no data,no data,Turtle,Olive Ridley,no data,Dead,"Baker Beach, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,
05-01-16,00:00,no data,no data,Turtle,Olive Ridley,no data,Live,"Ferndale, CA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,Greenman coordinated transfer to TMMC. Animal died overnight and necropsy performed on 1/6/2016
05-11-98,00:00,,,Turtle,Olive Ridley Sea Turtle,,Live/Dead,,"Gleneden Beach, OR",,,,,,,,,,,,,,
05-11-98,00:00,no data,no data,Turtle,Olive Ridley Sea Turtle,no data,Live/Dead,"Gleneden Beach, OR",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,
08-12-99,00:00,,,Turtle,Olive Ridley Sea Turtle,,Live/Dead,,"Pacific City, OR",,,,,,,,,,,,,,
08-12-99,00:00,no data,no data,Turtle,Olive Ridley Sea Turtle,no data,Live/Dead,"Pacific City, OR",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,
08-10-01,00:00,,,Turtle,Olive Ridley Sea Turtle,,Live,,"Pacific Beach, WA",,,,,,,,,,,,,,M548/R65
08-10-01,00:00,no data,no data,Turtle,Olive Ridley Sea Turtle,no data,Live,"Pacific Beach, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,M548/R65
06-12-01,00:00,,,Turtle,Olive Ridley Sea Turtle,,Live/Dead,,"Seaside, OR",,,,,,,,,,,,,,
06-12-01,00:00,no data,no data,Turtle,Olive Ridley Sea Turtle,no data,Live/Dead,"Seaside, OR",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,
14-01-07,00:00,Jim Rice,,Turtle,Olive Ridley Sea Turtle,,Dead,,"Sand Island, OR",,,,,,,,,,,,,,
14-01-07,00:00,no data,no data,Turtle,Olive Ridley Sea Turtle,no data,Dead,"Sand Island, OR",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,
22-11-09,00:00,Jim Rice,,Turtle,Olive Ridley Sea Turtle,,Live,,"Newport, OR",,,,,,,,,,,,,,Field #: HMSC09-11-22-Lo Transferred to OCA
22-11-09,00:00,no data,no data,Turtle,olive ridley sea turtle,no data,Alive,Newport,,0,0,-124.062063,44.647869,no data,0,0,0,Unknown,no data,no data,no data,,
22-11-09,00:00,no data,no data,Turtle,Olive Ridley Sea Turtle,no data,Live,"Newport, OR",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,Field #: HMSC 09-11-22-Lo Transferred to OCA Source: Jim Rice
25-11-09,00:00,,,Turtle,Olive Ridley Sea Turtle,,Live,,"Agate Beach, OR",,,,,,,,,,,,,,USFWS Data
25-11-09,00:00,no data,no data,Turtle,Olive Ridley Sea Turtle,no data,Live,"Agate Beach, OR",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,USFWS Data
